valid_time,forecast_temperature_2m,forecast_apparent_temperature,forecast_weather_code
2024-08-12 22:00:00+00:00,21.64,24.16,3.0
2024-08-12 23:00:00+00:00,21.240000000000002,24.080000000000002,3.0
2024-08-13 00:00:00+00:00,20.839999999999996,23.5,3.0
2024-08-13 01:00:00+00:00,20.5,23.16,3.0
2024-08-13 02:00:00+00:00,20.3,22.880000000000003,3.0
2024-08-13 03:00:00+00:00,20.0,22.58,3.0
2024-08-13 04:00:00+00:00,19.839999999999996,22.16,3.0
2024-08-13 05:00:00+00:00,19.740000000000002,22.32,3.0
2024-08-13 06:00:00+00:00,19.84,22.339999999999996,3.0
2024-08-13 07:00:00+00:00,20.5,23.1,3.0
2024-08-13 08:00:00+00:00,21.380000000000003,24.1,3.0
2024-08-13 09:00:00+00:00,22.58,25.3,3.0
2024-08-13 10:00:00+00:00,23.78,26.4,3.0
2024-08-13 11:00:00+00:00,24.740000000000002,27.18,3.0
2024-08-13 12:00:00+00:00,24.919999999999998,26.76,3.0
2024-08-13 13:00:00+00:00,25.1,26.839999999999996,3.0
2024-08-13 14:00:00+00:00,24.4,26.160000000000004,3.0
2024-08-13 15:00:00+00:00,24.380000000000003,26.32,3.0
2024-08-13 16:00:00+00:00,23.96,25.6,3.0
2024-08-13 17:00:00+00:00,23.64,25.54,3.0
2024-08-13 18:00:00+00:00,22.66,24.560000000000002,80.0
2024-08-13 19:00:00+00:00,21.84,24.1,3.0
2024-08-13 20:00:00+00:00,21.1,23.78,80.0
2024-08-13 21:00:00+00:00,20.8,23.54,3.0
2024-08-13 22:00:00+00:00,20.64,23.2,80.0
2024-08-13 23:00:00+00:00,20.439999999999998,22.560000000000002,3.0
2024-08-14 00:00:00+00:00,19.880000000000003,21.619999999999997,80.0
2024-08-14 01:00:00+00:00,19.7,21.520000000000003,3.0
2024-08-14 02:00:00+00:00,19.52,21.48,3.0
2024-08-14 03:00:00+00:00,19.259999999999998,21.02,80.0
2024-08-14 04:00:00+00:00,19.14,20.740000000000002,80.0
2024-08-14 05:00:00+00:00,19.080000000000002,20.72,3.0
2024-08-14 06:00:00+00:00,19.22,21.02,3.0
2024-08-14 07:00:00+00:00,19.52,20.96,3.0
2024-08-14 08:00:00+00:00,19.8,21.02,3.0
2024-08-14 09:00:00+00:00,20.52,21.6,3.0
2024-08-14 10:00:00+00:00,20.979999999999997,21.44,3.0
2024-08-14 11:00:00+00:00,21.48,21.939999999999998,3.0
2024-08-14 12:00:00+00:00,21.14,21.46,3.0
2024-08-14 13:00:00+00:00,21.14,21.419999999999998,3.0
2024-08-14 14:00:00+00:00,21.48,21.6,3.0
2024-08-14 15:00:00+00:00,21.36,21.2,3.0
2024-08-14 16:00:00+00:00,21.18,21.16,3.0
2024-08-14 17:00:00+00:00,20.96,21.2,3.0
2024-08-14 18:00:00+00:00,20.04,20.5,2.0
2024-08-14 19:00:00+00:00,19.4,20.28,3.0
2024-08-14 20:00:00+00:00,18.86,19.9,2.0
2024-08-14 21:00:00+00:00,18.52,19.64,3.0
2024-08-14 22:00:00+00:00,18.28,19.36,2.0
2024-08-14 23:00:00+00:00,17.98,18.919999999999998,2.0
2024-08-15 00:00:00+00:00,17.919999999999998,18.64,2.0
2024-08-15 01:00:00+00:00,17.66,18.46,2.0
2024-08-15 02:00:00+00:00,17.3,18.22,2.0
2024-08-15 03:00:00+00:00,16.92,17.880000000000003,2.0
2024-08-15 04:00:00+00:00,16.62,17.64,2.0
2024-08-15 05:00:00+00:00,16.46,17.419999999999998,2.0
2024-08-15 06:00:00+00:00,16.0,16.84,45.0
2024-08-15 07:00:00+00:00,17.56,18.6,45.0
2024-08-15 08:00:00+00:00,19.02,20.14,1.0
2024-08-15 09:00:00+00:00,20.32,21.32,2.0
2024-08-15 10:00:00+00:00,21.36,22.18,2.0
2024-08-15 11:00:00+00:00,22.28,23.28,2.0
2024-08-15 12:00:00+00:00,22.48,23.46,2.0
2024-08-15 13:00:00+00:00,23.1,23.94,2.0
2024-08-15 14:00:00+00:00,23.580000000000002,24.36,2.0
2024-08-15 15:00:00+00:00,23.580000000000002,23.82,2.0
2024-08-15 16:00:00+00:00,23.4,23.259999999999998,3.0
2024-08-15 17:00:00+00:00,23.02,22.880000000000003,1.0
2024-08-15 18:00:00+00:00,22.18,22.18,0.0
2024-08-15 19:00:00+00:00,20.72,21.14,0.0
2024-08-15 20:00:00+00:00,19.6,20.34,0.0
2024-08-15 21:00:00+00:00,18.66,19.5,0.0
2024-08-15 22:00:00+00:00,17.78,18.76,0.0
2024-08-15 23:00:00+00:00,17.14,18.259999999999998,0.0
2024-08-16 00:00:00+00:00,16.9,17.98,0.0
2024-08-16 01:00:00+00:00,16.5,17.66,0.0
2024-08-16 02:00:00+00:00,16.080000000000002,17.240000000000002,0.0
2024-08-16 03:00:00+00:00,15.7,16.86,0.0
2024-08-16 04:00:00+00:00,15.319999999999999,16.38,0.0
2024-08-16 05:00:00+00:00,14.98,15.86,45.0
2024-08-16 06:00:00+00:00,15.4,16.4,0.0
2024-08-16 07:00:00+00:00,17.7,19.18,0.0
2024-08-16 08:00:00+00:00,19.72,21.16,0.0
2024-08-16 09:00:00+00:00,21.3,22.64,0.0
2024-08-16 10:00:00+00:00,22.580000000000002,24.06,0.0
2024-08-16 11:00:00+00:00,23.419999999999998,25.2,1.0
2024-08-16 12:00:00+00:00,23.54,25.16,3.0
2024-08-16 13:00:00+00:00,24.020000000000003,25.6,3.0
2024-08-16 14:00:00+00:00,24.240000000000002,25.4,2.0
2024-08-16 15:00:00+00:00,24.2,25.04,2.0
2024-08-16 16:00:00+00:00,24.16,24.580000000000002,1.0
2024-08-16 17:00:00+00:00,23.580000000000002,24.080000000000002,1.0
2024-08-16 18:00:00+00:00,23.56,24.419999999999998,0.0
2024-08-16 19:00:00+00:00,22.0,23.28,0.0
2024-08-16 20:00:00+00:00,20.98,22.52,0.0
2024-08-16 21:00:00+00:00,20.02,21.740000000000002,1.0
2024-08-16 22:00:00+00:00,19.28,21.0,1.0
2024-08-16 23:00:00+00:00,18.880000000000003,20.7,2.0
2024-08-17 00:00:00+00:00,18.78,20.560000000000002,3.0
2024-08-17 01:00:00+00:00,18.380000000000003,20.380000000000003,3.0
2024-08-17 02:00:00+00:00,18.16,20.14,3.0
2024-08-17 03:00:00+00:00,18.139999999999997,20.14,3.0
2024-08-17 04:00:00+00:00,17.96,19.88,3.0
2024-08-17 05:00:00+00:00,18.0,19.919999999999998,3.0
2024-08-17 06:00:00+00:00,18.04,19.82,3.0
2024-08-17 07:00:00+00:00,19.16,21.14,3.0
2024-08-17 08:00:00+00:00,20.14,21.880000000000003,3.0
2024-08-17 09:00:00+00:00,20.54,22.240000000000002,3.0
2024-08-17 10:00:00+00:00,20.86,22.52,3.0
2024-08-17 11:00:00+00:00,21.22,22.8,3.0
2024-08-17 12:00:00+00:00,22.06,23.4,3.0
2024-08-17 13:00:00+00:00,22.5,23.82,3.0
2024-08-17 14:00:00+00:00,23.02,24.32,2.0
2024-08-17 15:00:00+00:00,22.759999999999998,23.919999999999998,3.0
2024-08-17 16:00:00+00:00,22.4,23.32,3.0
2024-08-17 17:00:00+00:00,21.82,22.98,3.0
2024-08-17 18:00:00+00:00,21.880000000000003,23.3,2.0
2024-08-17 19:00:00+00:00,20.9,22.66,2.0
2024-08-17 20:00:00+00:00,20.22,22.240000000000002,3.0
2024-08-17 21:00:00+00:00,19.82,21.8,3.0
2024-08-17 22:00:00+00:00,19.6,21.580000000000002,3.0
2024-08-17 23:00:00+00:00,19.36,21.2,3.0
2024-08-18 00:00:00+00:00,19.240000000000002,20.72,3.0
2024-08-18 01:00:00+00:00,18.96,20.36,3.0
2024-08-18 02:00:00+00:00,18.580000000000002,20.0,1.0
2024-08-18 03:00:00+00:00,18.2,19.66,0.0
2024-08-18 04:00:00+00:00,17.86,19.34,2.0
2024-08-18 05:00:00+00:00,17.560000000000002,18.880000000000003,1.0
2024-08-18 06:00:00+00:00,17.34,18.580000000000002,2.0
2024-08-18 07:00:00+00:00,18.0,19.080000000000002,2.0
2024-08-18 08:00:00+00:00,18.880000000000003,19.7,2.0
2024-08-18 09:00:00+00:00,19.759999999999998,20.54,2.0
2024-08-18 10:00:00+00:00,20.56,21.0,1.0
2024-08-18 11:00:00+00:00,21.22,21.56,1.0
2024-08-18 12:00:00+00:00,21.919999999999998,22.54,1.0
2024-08-18 13:00:00+00:00,22.259999999999998,22.5,1.0
2024-08-18 14:00:00+00:00,22.56,22.380000000000003,2.0
2024-08-18 15:00:00+00:00,22.3,21.54,2.0
2024-08-18 16:00:00+00:00,21.86,20.96,2.0
2024-08-18 17:00:00+00:00,21.5,20.419999999999998,2.0
2024-08-18 18:00:00+00:00,20.9,19.94,1.0
2024-08-18 19:00:00+00:00,19.52,19.139999999999997,1.0
2024-08-18 20:00:00+00:00,18.32,18.28,0.0
2024-08-18 21:00:00+00:00,17.48,17.7,1.0
2024-08-18 22:00:00+00:00,16.78,17.16,1.0
2024-08-18 23:00:00+00:00,16.080000000000002,16.52,1.0
2024-08-19 00:00:00+00:00,15.580000000000002,16.06,0.0
2024-08-19 01:00:00+00:00,15.14,15.6,0.0
2024-08-19 02:00:00+00:00,14.6,15.059999999999999,0.0
2024-08-19 03:00:00+00:00,14.26,14.74,0.0
2024-08-19 04:00:00+00:00,13.919999999999998,14.36,0.0
2024-08-19 05:00:00+00:00,13.36,13.680000000000001,0.0
2024-08-19 06:00:00+00:00,13.6,13.919999999999998,0.0
2024-08-19 07:00:00+00:00,15.920000000000002,16.66,0.0
2024-08-19 08:00:00+00:00,18.259999999999998,18.82,0.0
2024-08-19 09:00:00+00:00,20.16,20.619999999999997,0.0
2024-08-19 10:00:00+00:00,21.8,22.48,0.0
2024-08-19 11:00:00+00:00,23.16,24.240000000000002,0.0
2024-08-19 12:00:00+00:00,23.82,25.22,1.0
2024-08-19 13:00:00+00:00,24.580000000000002,26.060000000000002,1.0
2024-08-19 14:00:00+00:00,24.94,26.02,1.0
2024-08-19 15:00:00+00:00,24.86,25.3,1.0
2024-08-19 16:00:00+00:00,24.48,24.119999999999997,1.0
2024-08-19 17:00:00+00:00,23.860000000000003,23.580000000000002,1.0
2024-08-19 18:00:00+00:00,22.619999999999997,22.84,1.0
2024-08-19 19:00:00+00:00,20.880000000000003,21.4,1.0
2024-08-19 20:00:00+00:00,19.34,20.02,1.0
2024-08-19 21:00:00+00:00,18.28,19.139999999999997,0.0
2024-08-19 22:00:00+00:00,17.18,18.06,0.0
2024-08-19 23:00:00+00:00,16.28,17.18,0.0
2024-08-20 00:00:00+00:00,15.24,16.080000000000002,0.0
2024-08-20 01:00:00+00:00,14.8,15.559999999999999,0.0
2024-08-20 02:00:00+00:00,14.5,15.14,0.0
2024-08-20 03:00:00+00:00,14.2,14.720000000000002,0.0
2024-08-20 04:00:00+00:00,13.940000000000001,14.3,45.0
2024-08-20 05:00:00+00:00,13.780000000000001,14.059999999999999,45.0
2024-08-20 06:00:00+00:00,14.66,15.059999999999999,2.0
2024-08-20 07:00:00+00:00,17.04,17.919999999999998,1.0
2024-08-20 08:00:00+00:00,19.6,20.64,2.0
2024-08-20 09:00:00+00:00,21.240000000000002,21.9,2.0
2024-08-20 10:00:00+00:00,22.0,22.66,2.0
2024-08-20 11:00:00+00:00,22.6,23.419999999999998,2.0
2024-08-20 12:00:00+00:00,23.240000000000002,24.1,2.0
2024-08-20 13:00:00+00:00,23.76,24.759999999999998,2.0
2024-08-20 14:00:00+00:00,23.96,24.7,3.0
2024-08-20 15:00:00+00:00,23.96,24.52,1.0
2024-08-20 16:00:00+00:00,23.6,23.8,1.0
2024-08-20 17:00:00+00:00,22.8,23.1,1.0
2024-08-20 18:00:00+00:00,21.759999999999998,22.580000000000002,2.0
2024-08-20 19:00:00+00:00,20.64,21.52,2.0
2024-08-20 20:00:00+00:00,19.9,20.880000000000003,2.0
2024-08-20 21:00:00+00:00,19.22,20.259999999999998,2.0
2024-08-20 22:00:00+00:00,18.580000000000002,19.66,2.0
2024-08-20 23:00:00+00:00,18.1,19.1,3.0
2024-08-21 00:00:00+00:00,17.2,18.1,0.0
2024-08-21 01:00:00+00:00,16.68,17.419999999999998,1.0
2024-08-21 02:00:00+00:00,16.18,16.9,2.0
2024-08-21 03:00:00+00:00,15.919999999999998,16.7,2.0
2024-08-21 04:00:00+00:00,15.680000000000001,16.44,2.0
2024-08-21 05:00:00+00:00,15.419999999999998,16.14,2.0
2024-08-21 06:00:00+00:00,15.319999999999999,15.719999999999999,2.0
2024-08-21 07:00:00+00:00,16.36,16.6,2.0
2024-08-21 08:00:00+00:00,17.419999999999998,17.34,2.0
2024-08-21 09:00:00+00:00,18.619999999999997,18.5,1.0
2024-08-21 10:00:00+00:00,19.86,19.96,1.0
2024-08-21 11:00:00+00:00,21.080000000000002,21.619999999999997,1.0
2024-08-21 12:00:00+00:00,22.46,23.7,2.0
2024-08-21 13:00:00+00:00,23.02,24.119999999999997,1.0
2024-08-21 14:00:00+00:00,23.240000000000002,23.919999999999998,2.0
2024-08-21 15:00:00+00:00,23.380000000000003,23.54,2.0
2024-08-21 16:00:00+00:00,23.22,22.8,0.0
2024-08-21 17:00:00+00:00,22.76,22.4,0.0
2024-08-21 18:00:00+00:00,21.759999999999998,21.34,0.0
2024-08-21 19:00:00+00:00,20.04,20.0,0.0
2024-08-21 20:00:00+00:00,18.48,18.64,0.0
2024-08-21 21:00:00+00:00,17.34,17.560000000000002,0.0
2024-08-21 22:00:00+00:00,16.3,16.54,0.0
2024-08-21 23:00:00+00:00,15.319999999999999,15.440000000000001,0.0
2024-08-22 00:00:00+00:00,13.98,13.9,0.0
2024-08-22 01:00:00+00:00,13.280000000000001,13.040000000000001,0.0
2024-08-22 02:00:00+00:00,12.680000000000001,12.32,45.0
2024-08-22 03:00:00+00:00,12.280000000000001,11.86,45.0
2024-08-22 04:00:00+00:00,12.08,11.58,45.0
2024-08-22 05:00:00+00:00,11.860000000000001,11.28,45.0
2024-08-22 06:00:00+00:00,11.7,11.16,45.0
2024-08-22 07:00:00+00:00,14.62,14.64,0.0
2024-08-22 08:00:00+00:00,18.259999999999998,18.62,0.0
2024-08-22 09:00:00+00:00,21.04,21.68,0.0
2024-08-22 10:00:00+00:00,23.28,24.759999999999998,0.0
2024-08-22 11:00:00+00:00,24.86,26.9,0.0
2024-08-22 12:00:00+00:00,24.96,26.860000000000003,0.0
2024-08-22 13:00:00+00:00,25.54,27.139999999999997,0.0
2024-08-22 14:00:00+00:00,25.8,27.0,0.0
2024-08-22 15:00:00+00:00,25.759999999999998,26.139999999999997,0.0
2024-08-22 16:00:00+00:00,25.28,25.0,0.0
2024-08-22 17:00:00+00:00,24.419999999999998,24.080000000000002,0.0
2024-08-22 18:00:00+00:00,23.160000000000004,23.44,0.0
2024-08-22 19:00:00+00:00,21.14,21.839999999999996,1.0
2024-08-22 20:00:00+00:00,19.740000000000002,20.74,1.0
2024-08-22 21:00:00+00:00,18.44,19.419999999999998,0.0
2024-08-22 22:00:00+00:00,17.52,18.68,1.0
2024-08-22 23:00:00+00:00,17.02,18.240000000000002,2.0
2024-08-23 00:00:00+00:00,16.64,17.78,1.0
2024-08-23 01:00:00+00:00,16.419999999999998,17.48,2.0
2024-08-23 02:00:00+00:00,16.259999999999998,17.28,3.0
2024-08-23 03:00:00+00:00,16.240000000000002,17.14,3.0
2024-08-23 04:00:00+00:00,16.119999999999997,17.02,3.0
2024-08-23 05:00:00+00:00,16.0,16.78,3.0
2024-08-23 06:00:00+00:00,15.440000000000001,15.959999999999999,2.0
2024-08-23 07:00:00+00:00,17.64,18.52,1.0
2024-08-23 08:00:00+00:00,20.22,21.240000000000002,2.0
2024-08-23 09:00:00+00:00,22.04,23.1,3.0
2024-08-23 10:00:00+00:00,23.2,24.6,1.0
2024-08-23 11:00:00+00:00,24.240000000000002,25.860000000000003,3.0
2024-08-23 12:00:00+00:00,25.240000000000002,26.939999999999998,2.0
2024-08-23 13:00:00+00:00,26.04,27.880000000000003,3.0
2024-08-23 14:00:00+00:00,26.439999999999998,28.080000000000002,2.0
2024-08-23 15:00:00+00:00,26.72,28.22,1.0
2024-08-23 16:00:00+00:00,26.660000000000004,27.860000000000003,1.0
2024-08-23 17:00:00+00:00,26.080000000000002,27.4,1.0
2024-08-23 18:00:00+00:00,24.939999999999998,26.639999999999997,0.0
2024-08-23 19:00:00+00:00,23.119999999999997,25.240000000000002,0.0
2024-08-23 20:00:00+00:00,21.54,23.8,1.0
2024-08-23 21:00:00+00:00,20.44,22.84,0.0
2024-08-23 22:00:00+00:00,19.68,22.02,0.0
2024-08-23 23:00:00+00:00,19.18,21.48,1.0
2024-08-24 00:00:00+00:00,18.44,20.66,0.0
2024-08-24 01:00:00+00:00,18.1,20.18,45.0
2024-08-24 02:00:00+00:00,17.880000000000003,19.880000000000003,45.0
2024-08-24 03:00:00+00:00,17.72,19.66,45.0
2024-08-24 04:00:00+00:00,17.64,19.5,45.0
2024-08-24 05:00:00+00:00,17.54,19.36,2.0
2024-08-24 06:00:00+00:00,17.54,19.16,45.0
2024-08-24 07:00:00+00:00,20.0,22.14,0.0
2024-08-24 08:00:00+00:00,23.64,26.139999999999997,0.0
2024-08-24 09:00:00+00:00,25.9,27.74,1.0
2024-08-24 10:00:00+00:00,27.0,28.619999999999997,0.0
2024-08-24 11:00:00+00:00,27.580000000000002,28.619999999999997,2.0
2024-08-24 12:00:00+00:00,28.160000000000004,29.22,3.0
2024-08-24 13:00:00+00:00,26.560000000000002,26.98,1.0
2024-08-24 14:00:00+00:00,25.419999999999998,25.1,2.0
2024-08-24 15:00:00+00:00,24.04,23.740000000000002,2.0
2024-08-24 16:00:00+00:00,23.06,22.86,3.0
2024-08-24 17:00:00+00:00,22.119999999999997,21.8,3.0
2024-08-24 18:00:00+00:00,21.4,21.240000000000002,3.0
2024-08-24 19:00:00+00:00,20.4,20.259999999999998,3.0
2024-08-24 20:00:00+00:00,19.619999999999997,19.080000000000002,3.0
2024-08-24 21:00:00+00:00,19.139999999999997,18.839999999999996,3.0
2024-08-24 22:00:00+00:00,18.68,18.380000000000003,3.0
2024-08-24 23:00:00+00:00,18.259999999999998,17.8,3.0
2024-08-25 00:00:00+00:00,18.04,17.46,3.0
2024-08-25 01:00:00+00:00,17.3,16.82,2.0
2024-08-25 02:00:00+00:00,16.64,16.419999999999998,3.0
2024-08-25 03:00:00+00:00,16.06,16.22,0.0
2024-08-25 04:00:00+00:00,15.52,15.7,0.0
2024-08-25 05:00:00+00:00,15.040000000000001,15.34,0.0
2024-08-25 06:00:00+00:00,14.52,14.6,0.0
2024-08-25 07:00:00+00:00,15.540000000000001,15.540000000000001,0.0
2024-08-25 08:00:00+00:00,16.84,16.34,0.0
2024-08-25 09:00:00+00:00,17.919999999999998,17.22,1.0
2024-08-25 10:00:00+00:00,18.740000000000002,18.160000000000004,1.0
2024-08-25 11:00:00+00:00,19.66,19.14,1.0
2024-08-25 12:00:00+00:00,20.22,20.259999999999998,3.0
2024-08-25 13:00:00+00:00,20.66,20.56,3.0
2024-08-25 14:00:00+00:00,20.919999999999998,20.66,3.0
2024-08-25 15:00:00+00:00,20.96,20.3,1.0
2024-08-25 16:00:00+00:00,20.6,19.54,3.0
2024-08-25 17:00:00+00:00,20.240000000000002,19.119999999999997,1.0
2024-08-25 18:00:00+00:00,19.580000000000002,18.380000000000003,0.0
2024-08-25 19:00:00+00:00,18.240000000000002,17.419999999999998,0.0
2024-08-25 20:00:00+00:00,17.14,16.48,2.0
2024-08-25 21:00:00+00:00,16.380000000000003,15.88,3.0
2024-08-25 22:00:00+00:00,15.8,15.339999999999998,2.0
2024-08-25 23:00:00+00:00,15.26,14.9,3.0
2024-08-26 00:00:00+00:00,15.38,15.080000000000002,3.0
2024-08-26 01:00:00+00:00,14.719999999999999,14.38,2.0
2024-08-26 02:00:00+00:00,14.12,13.780000000000001,2.0
2024-08-26 03:00:00+00:00,13.680000000000001,13.3,3.0
2024-08-26 04:00:00+00:00,13.26,12.84,2.0
2024-08-26 05:00:00+00:00,12.8,12.38,2.0
2024-08-26 06:00:00+00:00,12.959999999999999,12.7,1.0
2024-08-26 07:00:00+00:00,14.86,14.86,1.0
2024-08-26 08:00:00+00:00,17.259999999999998,16.96,0.0
2024-08-26 09:00:00+00:00,19.18,18.72,0.0
2024-08-26 10:00:00+00:00,20.880000000000003,20.56,0.0
2024-08-26 11:00:00+00:00,22.3,22.259999999999998,0.0
2024-08-26 12:00:00+00:00,23.44,23.4,0.0
2024-08-26 13:00:00+00:00,24.240000000000002,24.2,0.0
2024-08-26 14:00:00+00:00,24.759999999999998,24.28,0.0
2024-08-26 15:00:00+00:00,24.919999999999998,23.880000000000003,1.0
2024-08-26 16:00:00+00:00,24.68,23.1,0.0
2024-08-26 17:00:00+00:00,24.06,22.619999999999997,0.0
2024-08-26 18:00:00+00:00,22.64,21.82,1.0
2024-08-26 19:00:00+00:00,20.36,20.080000000000002,0.0
2024-08-26 20:00:00+00:00,18.759999999999998,18.419999999999998,1.0
2024-08-26 21:00:00+00:00,17.240000000000002,16.68,0.0
2024-08-26 22:00:00+00:00,15.940000000000001,15.34,0.0
2024-08-26 23:00:00+00:00,15.080000000000002,14.36,0.0
2024-08-27 00:00:00+00:00,14.16,13.419999999999998,0.0
2024-08-27 01:00:00+00:00,13.6,12.72,0.0
2024-08-27 02:00:00+00:00,13.14,12.22,0.0
2024-08-27 03:00:00+00:00,12.62,11.7,0.0
2024-08-27 04:00:00+00:00,12.18,11.239999999999998,0.0
2024-08-27 05:00:00+00:00,11.86,10.84,0.0
2024-08-27 06:00:00+00:00,11.7,10.6,0.0
2024-08-27 07:00:00+00:00,14.540000000000001,13.98,0.0
2024-08-27 08:00:00+00:00,18.66,18.119999999999997,0.0
2024-08-27 09:00:00+00:00,21.380000000000003,21.06,0.0
2024-08-27 10:00:00+00:00,23.7,24.16,0.0
2024-08-27 11:00:00+00:00,25.9,27.060000000000002,3.0
2024-08-27 12:00:00+00:00,28.32,29.74,0.0
2024-08-27 13:00:00+00:00,29.6,31.060000000000002,0.0
2024-08-27 14:00:00+00:00,30.419999999999998,31.619999999999997,0.0
2024-08-27 15:00:00+00:00,30.6,31.139999999999997,0.0
2024-08-27 16:00:00+00:00,29.660000000000004,29.660000000000004,1.0
2024-08-27 17:00:00+00:00,28.139999999999997,28.26,0.0
2024-08-27 18:00:00+00:00,26.3,27.1,1.0
2024-08-27 19:00:00+00:00,24.02,24.94,1.0
2024-08-27 20:00:00+00:00,22.34,23.2,0.0
2024-08-27 21:00:00+00:00,20.66,21.32,0.0
2024-08-27 22:00:00+00:00,19.34,20.080000000000002,0.0
2024-08-27 23:00:00+00:00,18.34,19.0,0.0
2024-08-28 00:00:00+00:00,17.32,18.4,1.0
2024-08-28 01:00:00+00:00,16.880000000000003,17.919999999999998,1.0
2024-08-28 02:00:00+00:00,16.3,17.16,1.0
2024-08-28 03:00:00+00:00,15.74,16.5,0.0
2024-08-28 04:00:00+00:00,15.3,16.0,0.0
2024-08-28 05:00:00+00:00,15.080000000000002,15.780000000000001,0.0
2024-08-28 06:00:00+00:00,16.2,17.259999999999998,45.0
2024-08-28 07:00:00+00:00,18.46,19.919999999999998,2.0
2024-08-28 08:00:00+00:00,21.080000000000002,22.52,2.0
2024-08-28 09:00:00+00:00,22.580000000000002,24.16,2.0
2024-08-28 10:00:00+00:00,24.119999999999997,25.74,2.0
2024-08-28 11:00:00+00:00,25.4,27.52,1.0
2024-08-28 12:00:00+00:00,27.76,30.339999999999996,0.0
2024-08-28 13:00:00+00:00,28.639999999999997,31.28,1.0
2024-08-28 14:00:00+00:00,28.839999999999996,31.220000000000006,0.0
2024-08-28 15:00:00+00:00,28.74,30.48,1.0
2024-08-28 16:00:00+00:00,28.26,29.48,1.0
2024-08-28 17:00:00+00:00,27.160000000000004,28.439999999999998,3.0
2024-08-28 18:00:00+00:00,25.380000000000003,26.939999999999998,3.0
2024-08-28 19:00:00+00:00,23.36,25.0,3.0
2024-08-28 20:00:00+00:00,21.880000000000003,23.3,2.0
2024-08-28 21:00:00+00:00,20.98,22.5,2.0
2024-08-28 22:00:00+00:00,20.26,21.880000000000003,1.0
2024-08-28 23:00:00+00:00,19.54,21.34,3.0
2024-08-29 00:00:00+00:00,19.1,20.939999999999998,3.0
2024-08-29 01:00:00+00:00,18.66,20.44,3.0
2024-08-29 02:00:00+00:00,18.220000000000002,20.18,3.0
2024-08-29 03:00:00+00:00,18.06,19.98,3.0
2024-08-29 04:00:00+00:00,18.1,19.98,3.0
2024-08-29 05:00:00+00:00,18.060000000000002,20.02,3.0
2024-08-29 06:00:00+00:00,17.96,19.759999999999998,3.0
2024-08-29 07:00:00+00:00,18.759999999999998,20.68,3.0
2024-08-29 08:00:00+00:00,19.860000000000003,21.78,3.0
2024-08-29 09:00:00+00:00,21.1,23.22,3.0
2024-08-29 10:00:00+00:00,22.28,24.56,3.0
2024-08-29 11:00:00+00:00,23.32,25.619999999999997,3.0
2024-08-29 12:00:00+00:00,22.880000000000003,24.9,3.0
2024-08-29 13:00:00+00:00,23.5,25.6,3.0
2024-08-29 14:00:00+00:00,23.84,25.68,3.0
2024-08-29 15:00:00+00:00,24.2,26.080000000000002,3.0
2024-08-29 16:00:00+00:00,23.880000000000003,25.880000000000003,3.0
2024-08-29 17:00:00+00:00,23.380000000000003,25.54,3.0
2024-08-29 18:00:00+00:00,21.02,23.4,80.0
2024-08-29 19:00:00+00:00,20.48,22.78,3.0
2024-08-29 20:00:00+00:00,20.080000000000002,22.36,80.0
2024-08-29 21:00:00+00:00,19.84,22.02,3.0
2024-08-29 22:00:00+00:00,19.64,21.86,61.0
2024-08-29 23:00:00+00:00,19.52,21.82,95.0
2024-08-30 00:00:00+00:00,19.759999999999998,21.740000000000002,80.0
2024-08-30 01:00:00+00:00,19.580000000000002,21.5,3.0
2024-08-30 02:00:00+00:00,19.3,21.18,3.0
2024-08-30 03:00:00+00:00,19.0,20.96,3.0
2024-08-30 04:00:00+00:00,18.72,20.64,3.0
2024-08-30 05:00:00+00:00,18.56,20.54,45.0
2024-08-30 06:00:00+00:00,18.44,20.54,45.0
2024-08-30 07:00:00+00:00,19.080000000000002,21.419999999999998,45.0
2024-08-30 08:00:00+00:00,20.04,22.6,3.0
2024-08-30 09:00:00+00:00,21.1,23.64,3.0
2024-08-30 10:00:00+00:00,21.96,24.28,3.0
2024-08-30 11:00:00+00:00,22.34,24.72,80.0
2024-08-30 12:00:00+00:00,23.1,25.3,3.0
2024-08-30 13:00:00+00:00,23.4,25.6,3.0
2024-08-30 14:00:00+00:00,23.580000000000002,25.78,3.0
2024-08-30 15:00:00+00:00,23.56,25.939999999999998,3.0
2024-08-30 16:00:00+00:00,23.4,25.9,3.0
2024-08-30 17:00:00+00:00,22.78,25.18,3.0
2024-08-30 18:00:00+00:00,22.28,24.82,2.0
2024-08-30 19:00:00+00:00,21.2,23.919999999999998,2.0
2024-08-30 20:00:00+00:00,20.54,23.419999999999998,2.0
2024-08-30 21:00:00+00:00,20.080000000000002,22.94,3.0
2024-08-30 22:00:00+00:00,19.56,22.380000000000003,2.0
2024-08-30 23:00:00+00:00,19.14,21.919999999999998,45.0
2024-08-31 00:00:00+00:00,19.240000000000002,22.240000000000002,45.0
2024-08-31 01:00:00+00:00,19.0,21.919999999999998,45.0
2024-08-31 02:00:00+00:00,18.720000000000002,21.5,45.0
2024-08-31 03:00:00+00:00,18.580000000000002,21.34,45.0
2024-08-31 04:00:00+00:00,18.380000000000003,21.06,45.0
2024-08-31 05:00:00+00:00,18.18,20.74,45.0
2024-08-31 06:00:00+00:00,17.740000000000002,20.080000000000002,45.0
2024-08-31 07:00:00+00:00,18.8,21.34,45.0
