date,temperature_2m_mean,apparent_temperature_mean,weather_code
2023-09-15,19.7,19.7,3
2023-09-16,21.2,21.7,53
2023-09-17,21.6,22.6,63
2023-09-18,18.6,18.5,63
2023-09-19,16.9,16.7,51
2023-09-20,18.0,17.4,51
2023-09-21,16.6,15.2,63
2023-09-22,13.5,11.2,51
2023-09-23,12.4,11.1,51
2023-09-24,12.6,11.5,2
2023-09-25,15.1,14.3,0
2023-09-26,18.0,17.4,3
2023-09-27,18.1,17.8,3
2023-09-28,19.3,20.2,3
2023-09-29,18.2,18.7,3
2023-09-30,16.9,17.5,3
2023-10-01,18.3,18.5,3
2023-10-02,20.9,20.0,1
2023-10-03,18.4,17.9,53
2023-10-04,14.0,12.6,3
2023-10-05,13.3,12.2,3
2023-10-06,13.4,11.9,3
2023-10-07,14.5,12.7,0
2023-10-08,17.7,16.4,0
2023-10-09,18.1,17.3,0
2023-10-10,16.8,16.2,0
2023-10-11,16.3,15.6,0
2023-10-12,18.0,17.4,3
2023-10-13,20.3,18.5,3
2023-10-14,15.4,13.9,51
2023-10-15,11.7,8.8,3
2023-10-16,11.6,8.9,3
2023-10-17,17.4,16.1,3
2023-10-18,17.9,16.7,55
2023-10-19,16.4,15.6,61
2023-10-20,13.6,11.3,63
2023-10-21,11.1,8.2,61
2023-10-22,11.1,9.2,3
2023-10-23,11.7,10.1,65
2023-10-24,12.3,10.4,61
2023-10-25,13.2,10.4,63
2023-10-26,13.4,12.0,61
2023-10-27,11.2,8.3,61
2023-10-28,13.1,9.8,61
2023-10-29,12.9,11.3,63
2023-10-30,12.0,10.1,63
2023-10-31,11.5,9.1,53
2023-11-01,11.0,8.0,63
2023-11-02,9.9,5.9,65
2023-11-03,6.8,3.2,61
2023-11-04,9.6,5.4,63
2023-11-05,10.3,6.2,61
2023-11-06,9.2,5.8,61
2023-11-07,8.1,5.5,51
2023-11-08,9.5,6.4,53
2023-11-09,9.9,6.7,61
2023-11-10,8.5,5.4,63
2023-11-11,6.8,4.6,63
2023-11-12,12.1,9.6,63
2023-11-13,14.1,12.3,55
2023-11-14,14.2,12.9,61
2023-11-15,10.8,9.5,51
2023-11-16,11.3,8.0,63
2023-11-17,8.1,6.5,51
2023-11-18,10.3,8.5,3
2023-11-19,12.1,10.7,51
2023-11-20,9.8,8.2,51
2023-11-21,8.7,6.3,61
2023-11-22,7.8,4.4,51
2023-11-23,5.8,2.4,3
2023-11-24,8.1,5.9,51
2023-11-25,3.4,0.2,3
2023-11-26,0.2,-3.0,3
2023-11-27,3.5,-0.0,61
2023-11-28,5.8,2.7,51
2023-11-29,3.0,0.3,61
2023-11-30,8.3,6.3,63
2023-12-01,6.2,4.1,53
2023-12-02,0.1,-3.5,3
2023-12-03,-0.4,-4.7,3
2023-12-04,6.3,1.1,61
2023-12-05,4.5,0.9,53
2023-12-06,1.2,-1.6,3
2023-12-07,4.9,0.9,63
2023-12-08,7.3,4.8,61
2023-12-09,8.6,5.2,61
2023-12-10,9.3,6.7,63
2023-12-11,13.0,11.0,63
2023-12-12,11.2,8.9,61
2023-12-13,8.3,5.0,61
2023-12-14,5.5,2.2,51
2023-12-15,6.2,4.1,51
2023-12-16,5.4,2.6,3
2023-12-17,2.1,-0.8,0
2023-12-18,2.0,-1.1,3
2023-12-19,0.6,-2.5,51
2023-12-20,5.0,2.1,61
2023-12-21,8.5,5.7,53
2023-12-22,8.5,5.5,51
2023-12-23,7.9,5.5,51
2023-12-24,8.5,6.2,51
2023-12-25,6.6,3.9,3
2023-12-26,5.9,3.6,3
2023-12-27,5.1,1.5,3
2023-12-28,8.4,5.1,55
2023-12-29,8.7,6.2,53
2023-12-30,8.3,6.1,51
2023-12-31,7.7,3.6,63
2024-01-01,6.7,3.5,53
2024-01-02,8.1,3.5,55
2024-01-03,9.6,6.1,53
2024-01-04,8.3,5.4,51
2024-01-05,6.9,4.8,53
2024-01-06,3.2,0.1,51
2024-01-07,2.8,-1.6,51
2024-01-08,0.5,-3.8,51
2024-01-09,-1.6,-5.3,3
2024-01-10,-2.2,-5.8,71
2024-01-11,1.2,-2.3,51
2024-01-12,0.4,-3.8,0
2024-01-13,-0.7,-4.2,3
2024-01-14,1.2,-2.1,71
2024-01-15,2.7,0.0,51
2024-01-16,4.4,2.0,51
2024-01-17,10.3,7.2,61
2024-01-18,6.1,2.2,73
2024-01-19,-0.9,-5.4,3
2024-01-20,-1.1,-5.6,1
2024-01-21,2.6,-1.7,3
2024-01-22,6.9,3.0,61
2024-01-23,9.0,6.8,51
2024-01-24,11.7,10.2,53
2024-01-25,10.4,9.4,3
2024-01-26,8.9,7.5,51
2024-01-27,9.0,7.7,3
2024-01-28,9.7,6.5,3
2024-01-29,10.6,7.8,3
2024-01-30,9.6,7.5,51
2024-01-31,7.2,5.3,3
2024-02-01,7.4,6.0,51
2024-02-02,8.7,7.3,51
2024-02-03,5.8,3.5,3
2024-02-04,4.9,2.5,3
2024-02-05,4.3,2.0,3
2024-02-06,6.0,3.3,3
2024-02-07,8.5,5.2,53
2024-02-08,11.2,8.0,53
2024-02-09,10.4,7.6,61
2024-02-10,7.6,4.8,61
2024-02-11,7.0,3.2,53
2024-02-12,5.2,2.6,61
2024-02-13,6.1,3.5,3
2024-02-14,11.1,8.9,3
2024-02-15,12.9,10.0,3
2024-02-16,10.7,8.5,55
2024-02-17,7.3,5.1,3
2024-02-18,6.0,3.8,51
2024-02-19,8.9,7.2,51
2024-02-20,8.1,6.2,3
2024-02-21,7.8,5.0,53
2024-02-22,9.4,5.4,61
2024-02-23,4.3,0.1,75
2024-02-24,4.6,0.5,53
2024-02-25,6.1,1.7,63
2024-02-26,7.9,4.5,61
2024-02-27,5.8,1.9,51
2024-02-28,5.4,2.3,3
2024-02-29,5.4,2.4,55
2024-03-01,6.3,2.5,63
2024-03-02,7.6,4.0,63
2024-03-03,5.1,2.0,53
2024-03-04,3.9,0.6,61
2024-03-05,5.1,1.5,73
2024-03-06,4.9,2.3,51
2024-03-07,6.8,3.3,3
2024-03-08,8.2,4.3,63
2024-03-09,7.8,4.4,61
2024-03-10,6.5,3.8,61
2024-03-11,5.8,2.8,61
2024-03-12,8.1,5.8,51
2024-03-13,9.5,7.9,3
2024-03-14,11.5,9.1,3
2024-03-15,11.5,9.1,51
2024-03-16,12.0,10.7,51
2024-03-17,11.7,10.5,53
2024-03-18,12.2,10.7,53
2024-03-19,10.7,9.3,3
2024-03-20,13.2,11.6,3
2024-03-21,13.4,12.8,3
2024-03-22,13.3,12.0,3
2024-03-23,8.8,5.1,51
2024-03-24,7.5,4.1,53
2024-03-25,8.5,5.2,51
2024-03-26,7.7,4.7,63
2024-03-27,6.6,2.6,61
2024-03-28,8.8,4.0,55
2024-03-29,10.3,7.7,63
2024-03-30,8.4,6.0,63
2024-03-31,9.9,7.1,61
2024-04-01,8.2,4.9,55
2024-04-02,9.9,6.6,53
2024-04-03,11.3,8.4,61
2024-04-04,13.5,11.3,51
2024-04-05,17.1,14.5,3
2024-04-06,18.6,14.4,3
2024-04-07,16.8,16.0,61
2024-04-08,15.1,13.3,63
2024-04-09,8.2,5.0,61
2024-04-10,8.1,5.4,51
2024-04-11,10.7,9.1,3
2024-04-12,15.0,14.5,2
2024-04-13,16.4,16.5,3
2024-04-14,16.9,17.1,3
2024-04-15,12.4,10.0,51
2024-04-16,8.8,5.2,51
2024-04-17,7.8,4.5,51
2024-04-18,6.7,3.3,51
2024-04-19,7.1,4.6,2
2024-04-20,8.3,4.8,3
2024-04-21,5.9,1.6,51
2024-04-22,5.5,1.2,51
2024-04-23,4.8,1.0,51
2024-04-24,5.6,2.4,51
2024-04-25,8.1,6.0,63
2024-04-26,9.5,7.4,53
2024-04-27,11.9,8.6,63
2024-04-28,11.2,8.7,53
2024-04-29,10.3,9.0,55
2024-04-30,12.2,11.1,61
2024-05-01,10.2,8.7,63
2024-05-02,9.2,6.4,61
2024-05-03,8.6,6.2,63
2024-05-04,10.9,8.5,63
2024-05-05,14.5,13.6,61
2024-05-06,11.7,9.3,55
2024-05-07,11.1,8.8,61
2024-05-08,13.3,11.5,3
2024-05-09,13.8,12.0,2
2024-05-10,16.9,16.8,2
2024-05-11,18.2,18.0,3
2024-05-12,15.6,15.0,61
2024-05-13,16.2,15.8,61
2024-05-14,12.7,11.6,61
2024-05-15,11.7,10.1,61
2024-05-16,10.4,9.0,63
2024-05-17,11.8,10.8,51
2024-05-18,12.2,11.4,61
2024-05-19,13.4,12.5,61
2024-05-20,12.9,11.8,63
2024-05-21,12.6,10.7,61
2024-05-22,12.7,11.2,63
2024-05-23,12.5,11.3,61
2024-05-24,12.8,12.1,63
2024-05-25,14.1,13.5,3
2024-05-26,15.2,14.1,3
2024-05-27,12.9,11.3,51
2024-05-28,13.4,12.5,51
2024-05-29,12.8,11.8,53
2024-05-30,14.2,12.6,63
2024-05-31,12.6,10.9,53
2024-06-01,13.2,11.5,51
2024-06-02,13.7,12.1,51
2024-06-03,15.2,14.0,3
2024-06-04,15.6,15.3,3
2024-06-05,16.3,16.0,3
2024-06-06,16.8,16.6,63
2024-06-07,18.0,18.8,3
2024-06-08,19.5,20.7,63
2024-06-09,16.7,15.7,61
2024-06-10,15.4,14.5,3
2024-06-11,14.1,12.7,53
2024-06-12,13.0,11.2,51
2024-06-13,14.0,12.3,3
2024-06-14,15.5,14.1,63
2024-06-15,14.1,12.0,53
2024-06-16,14.7,13.0,61
2024-06-17,18.6,19.7,61
2024-06-18,20.2,21.3,3
2024-06-19,19.5,20.8,63
2024-06-20,17.1,17.9,61
2024-06-21,16.9,16.6,61
2024-06-22,15.1,14.0,63
2024-06-23,15.8,15.1,51
2024-06-24,18.2,18.0,3
2024-06-25,21.6,23.4,51
2024-06-26,22.7,24.9,1
2024-06-27,21.7,23.8,63
2024-06-28,22.3,25.0,53
2024-06-29,21.5,22.6,63
2024-06-30,17.2,17.0,61
2024-07-01,16.4,15.9,51
2024-07-02,16.2,15.3,51
2024-07-03,16.1,14.9,51
2024-07-04,17.1,16.4,51
2024-07-05,17.5,18.1,3
2024-07-06,16.0,15.3,63
2024-07-07,14.1,12.8,3
2024-07-08,17.9,18.3,3
2024-07-09,22.1,22.8,53
2024-07-10,19.6,20.9,3
2024-07-11,20.5,22.1,53
2024-07-12,17.8,17.6,61
2024-07-13,15.0,14.2,3
2024-07-14,16.4,16.4,53
2024-07-15,19.9,20.0,51
2024-07-16,18.3,17.5,51
2024-07-17,18.1,18.9,3
2024-07-18,22.2,23.6,3
2024-07-19,23.1,25.3,51
2024-07-20,21.8,24.6,65
2024-07-21,19.1,19.7,53
2024-07-22,17.6,17.4,51
2024-07-23,18.8,19.8,51
2024-07-24,20.6,21.9,3
2024-07-25,20.1,21.0,2
2024-07-26,21.3,22.8,3
2024-07-27,21.5,23.5,55
2024-07-28,24.0,25.8,3
2024-07-29,27.1,30.8,53
2024-07-30,25.6,28.8,3
2024-07-31,26.8,29.1,51
2024-08-01,23.4,25.4,3
2024-08-02,21.5,22.6,3
2024-08-03,19.4,19.9,3
2024-08-04,18.9,19.6,51
2024-08-05,21.1,22.6,0
2024-08-06,21.7,22.9,3
2024-08-07,20.5,21.5,51
2024-08-08,19.7,20.2,3
2024-08-09,20.9,21.5,3
2024-08-10,23.4,24.6,2
2024-08-11,27.3,28.3,3
2024-08-12,26.0,27.2,3
2024-08-13,21.4,22.9,51
2024-08-14,20.3,21.8,51
2024-08-15,20.6,21.5,3
2024-08-16,19.6,20.1,1
2024-08-17,18.2,18.8,63
2024-08-18,17.2,16.7,51
2024-08-19,16.7,16.3,3
2024-08-20,17.4,17.5,3
2024-08-21,18.1,17.6,51
2024-08-22,17.5,16.7,0
2024-08-23,18.1,18.2,3
2024-08-24,21.8,21.6,51
2024-08-25,16.3,15.3,3
2024-08-26,16.1,14.7,3
2024-08-27,19.9,19.2,3
2024-08-28,22.5,22.7,3
2024-08-29,21.3,22.5,3
2024-08-30,22.7,24.6,61
2024-08-31,23.3,24.9,3
2024-09-01,20.2,21.2,53
2024-09-02,19.8,20.7,51
2024-09-03,17.3,18.3,61
2024-09-04,16.3,16.6,53
2024-09-05,15.5,14.7,53
2024-09-06,15.6,15.6,65
2024-09-07,17.1,17.5,63
2024-09-08,15.0,14.1,53
2024-09-09,16.2,15.1,51
2024-09-10,14.5,13.2,3
2024-09-11,13.9,12.7,61
2024-09-12,11.3,9.4,3
2024-09-13,10.3,7.8,51
2024-09-14,11.1,8.7,3
2024-09-15,11.4,8.5,3
2024-09-16,13.3,11.1,3
2024-09-17,15.0,12.8,51
2024-09-18,15.4,14.4,3
2024-09-19,15.5,15.1,1
2024-09-20,16.7,15.6,53
2024-09-21,17.4,16.2,51
2024-09-22,15.8,15.5,63
2024-09-23,13.5,12.0,61
2024-09-24,13.8,12.5,61
2024-09-25,15.1,13.6,61
2024-09-26,16.1,14.3,63
2024-09-27,12.4,9.5,63
2024-09-28,10.7,8.7,51
2024-09-29,9.7,7.6,51
2024-09-30,15.1,13.1,51
2024-10-01,14.1,13.7,63
2024-10-02,11.7,10.7,51
2024-10-03,11.1,9.3,51
2024-10-04,9.4,6.9,3
2024-10-05,10.4,8.5,3
2024-10-06,15.0,13.4,63
2024-10-07,16.7,16.1,63
2024-10-08,14.8,13.8,63
2024-10-09,16.6,13.8,63
2024-10-10,12.7,10.8,51
2024-10-11,11.4,10.3,51
2024-10-12,14.4,13.1,55
2024-10-13,16.3,16.8,61
2024-10-14,17.1,17.7,3
2024-10-15,18.9,19.3,63
2024-10-16,19.4,18.2,63
2024-10-17,15.2,14.8,63
2024-10-18,11.7,9.8,63
2024-10-19,11.7,10.1,53
2024-10-20,14.5,14.2,3
2024-10-21,16.2,15.5,51
2024-10-22,13.9,13.1,51
2024-10-23,12.9,11.8,2
2024-10-24,14.0,13.1,1
2024-10-25,14.7,13.8,63
2024-10-26,13.3,13.0,63
2024-10-27,14.2,14.1,63
2024-10-28,12.8,12.3,1
2024-10-29,13.5,13.2,3
2024-10-30,14.9,14.6,3
2024-10-31,13.8,13.4,0
2024-11-01,13.1,12.2,0
2024-11-02,11.8,10.6,0
2024-11-03,12.4,11.5,0
2024-11-04,12.9,12.0,3
2024-11-05,13.8,13.1,61
2024-11-06,13.1,12.7,3
2024-11-07,12.7,12.1,2
2024-11-08,11.8,10.2,3
2024-11-09,12.4,11.4,53
2024-11-10,12.2,11.8,51
2024-11-11,11.1,9.0,51
2024-11-12,7.3,4.0,51
2024-11-13,6.2,2.2,3
2024-11-14,6.3,2.0,3
2024-11-15,7.4,4.9,0
2024-11-16,5.6,3.2,3
2024-11-17,6.5,4.5,3
2024-11-18,8.6,6.3,51
2024-11-19,10.0,6.4,63
2024-11-20,7.2,4.2,61
2024-11-21,6.2,1.6,63
2024-11-22,2.4,-1.1,3
2024-11-23,5.5,0.6,3
2024-11-24,13.3,8.3,3
2024-11-25,13.6,9.5,63
2024-11-26,8.8,6.3,55
2024-11-27,8.8,6.1,3
2024-11-28,10.4,8.5,3
2024-11-29,9.4,8.1,3
2024-11-30,7.5,6.2,3
2024-12-01,9.6,7.5,3
2024-12-02,9.4,7.6,63
2024-12-03,5.9,3.6,51
2024-12-04,3.9,1.1,3
2024-12-05,3.9,0.3,53
2024-12-06,9.8,7.1,55
2024-12-07,8.1,3.9,63
2024-12-08,5.2,0.1,53
2024-12-09,4.6,0.3,53
2024-12-10,3.2,-1.0,3
2024-12-11,3.1,-0.5,3
2024-12-12,1.9,-1.4,0
2024-12-13,2.4,-0.7,51
2024-12-14,3.1,0.2,51
2024-12-15,4.3,2.0,51
2024-12-16,5.4,3.3,3
2024-12-17,4.4,1.3,3
2024-12-18,8.0,4.6,3
2024-12-19,7.7,3.9,75
2024-12-20,2.6,-0.7,51
2024-12-21,6.7,3.7,53
2024-12-22,7.6,2.9,61
2024-12-23,3.8,-0.9,51
2024-12-24,5.3,3.2,51
2024-12-25,8.0,5.9,3
2024-12-26,5.6,2.6,3
2024-12-27,2.2,-0.7,0
2024-12-28,1.6,-1.7,0
2024-12-29,-0.9,-3.8,3
2024-12-30,-1.4,-4.2,3
2024-12-31,-0.6,-3.5,3
2025-01-01,2.5,-1.6,3
2025-01-02,4.1,-0.4,61
2025-01-03,3.6,0.5,51
2025-01-04,6.0,2.7,53
2025-01-05,10.3,6.9,3
2025-01-06,8.7,4.1,51
2025-01-07,6.1,2.1,71
2025-01-08,10.6,6.3,63
2025-01-09,8.4,4.4,63
2025-01-10,8.1,5.6,73
2025-01-11,4.8,1.6,51
2025-01-12,-0.3,-5.5,3
2025-01-13,-1.0,-6.0,0
2025-01-14,-0.5,-4.8,0
2025-01-15,1.8,-2.5,3
2025-01-16,2.1,-2.1,3
2025-01-17,0.9,-2.5,0
2025-01-18,-0.6,-3.8,3
2025-01-19,-0.1,-3.0,3
2025-01-20,4.1,0.8,51
2025-01-21,5.1,1.6,53
2025-01-22,9.6,6.6,63
2025-01-23,6.8,3.8,61
2025-01-24,7.9,3.2,3
2025-01-25,9.3,5.3,63
2025-01-26,5.7,1.1,61
2025-01-27,8.8,4.2,61
2025-01-28,6.0,1.1,73
2025-01-29,6.5,2.3,53
2025-01-30,6.5,3.1,51
2025-01-31,4.3,1.2,73
2025-02-01,2.2,-1.3,75
2025-02-02,2.1,-0.7,0
2025-02-03,2.6,-0.4,0
2025-02-04,2.2,-0.8,0
2025-02-05,2.5,-1.0,3
2025-02-06,4.3,0.1,3
2025-02-07,4.7,0.7,63
2025-02-08,3.3,-0.6,71
2025-02-09,3.5,0.4,51
2025-02-10,7.3,4.2,63
2025-02-11,8.6,6.3,53
2025-02-12,8.4,6.2,53
2025-02-13,7.9,6.3,53
2025-02-14,6.9,3.9,3
2025-02-15,3.9,0.3,3
2025-02-16,5.1,2.1,3
2025-02-17,6.1,3.8,3
2025-02-18,7.0,4.4,3
2025-02-19,10.1,7.4,3
2025-02-20,10.6,8.4,3
2025-02-21,11.2,7.5,3
2025-02-22,10.2,7.1,63
2025-02-23,7.0,5.0,3
2025-02-24,9.5,6.6,61
2025-02-25,8.3,4.3,63
2025-02-26,5.7,2.6,51
2025-02-27,7.5,4.7,55
2025-02-28,4.7,0.3,3
2025-03-01,3.9,-1.1,3
2025-03-02,5.9,2.2,3
2025-03-03,6.8,4.0,3
2025-03-04,8.5,6.1,3
2025-03-05,9.6,6.3,3
2025-03-06,10.5,6.1,3
2025-03-07,11.2,7.1,3
2025-03-08,12.7,8.0,3
2025-03-09,10.4,7.2,63
2025-03-10,8.4,6.6,51
2025-03-11,7.9,5.8,51
2025-03-12,6.7,4.6,73
2025-03-13,3.6,0.4,73
2025-03-14,3.0,-1.1,51
2025-03-15,1.8,-2.3,73
2025-03-16,2.2,-1.0,73
2025-03-17,3.4,-0.6,2
2025-03-18,7.2,3.5,3
2025-03-19,10.6,6.3,3
2025-03-20,12.0,7.8,3
2025-03-21,12.3,8.1,63
2025-03-22,9.9,6.6,63
2025-03-23,9.4,5.8,53
2025-03-24,9.2,7.2,3
2025-03-25,8.8,6.8,51
2025-03-26,9.1,6.5,3
2025-03-27,10.2,7.7,3
2025-03-28,8.3,5.7,63
2025-03-29,7.0,2.7,53
2025-03-30,7.5,5.0,51
2025-03-31,10.6,8.0,3
2025-04-01,9.6,4.8,0
2025-04-02,7.8,3.7,75
2025-04-03,12.5,9.3,51
2025-04-04,13.3,11.3,3
2025-04-05,14.2,12.5,3
2025-04-06,14.2,13.1,0
2025-04-07,12.8,10.5,0
2025-04-08,12.3,10.2,3
2025-04-09,12.2,9.6,3
2025-04-10,13.3,9.8,0
2025-04-11,14.9,13.6,3
2025-04-12,12.8,10.4,63
2025-04-13,12.5,11.1,63
2025-04-14,12.0,10.6,51
2025-04-15,10.8,8.5,51
2025-04-16,8.6,6.8,51
2025-04-17,8.0,5.7,51
2025-04-18,10.9,8.6,3
2025-04-19,11.7,9.6,63
2025-04-20,7.7,3.1,63
2025-04-21,10.6,8.2,63
2025-04-22,10.6,8.6,51
2025-04-23,8.9,6.2,63
2025-04-24,11.1,9.2,51
2025-04-25,11.4,9.3,1
2025-04-26,10.4,8.5,53
2025-04-27,12.9,11.6,51
2025-04-28,14.0,12.9,51
2025-04-29,15.8,14.9,1
2025-04-30,17.0,16.1,0
2025-05-01,17.2,15.8,3
2025-05-02,17.1,15.4,3
2025-05-03,17.1,16.6,3
2025-05-04,14.6,13.8,53
2025-05-05,10.1,6.3,51
2025-05-06,10.1,6.9,53
2025-05-07,11.7,8.9,51
2025-05-08,11.6,9.5,51
2025-05-09,12.1,10.4,51
2025-05-10,15.2,13.5,51
2025-05-11,13.4,11.8,63
2025-05-12,12.3,10.4,51
2025-05-13,12.8,11.5,61
2025-05-14,14.8,14.2,51
2025-05-15,16.1,14.6,3
2025-05-16,14.3,11.8,0
2025-05-17,14.3,12.5,0
2025-05-18,16.2,14.5,3
2025-05-19,16.4,15.6,51
2025-05-20,16.4,15.3,63
2025-05-21,12.7,10.7,61
2025-05-22,12.3,9.7,51
2025-05-23,13.9,12.4,3
2025-05-24,13.9,12.8,3
2025-05-25,14.3,12.8,51
2025-05-26,13.9,12.3,51
2025-05-27,14.4,13.0,3
2025-05-28,16.2,15.3,3
2025-05-29,19.2,20.1,3
2025-05-30,23.0,23.2,2
2025-05-31,22.9,23.5,3
2025-06-01,18.7,18.8,53
2025-06-02,17.2,16.5,51
2025-06-03,17.8,17.7,51
2025-06-04,15.3,14.3,53
2025-06-05,15.3,13.4,51
2025-06-06,16.4,16.0,61
2025-06-07,15.8,14.6,53
2025-06-08,16.1,15.2,51
2025-06-09,17.0,16.6,0
2025-06-10,19.8,19.9,0
2025-06-11,23.4,23.6,3
2025-06-12,24.0,25.1,53
2025-06-13,26.0,26.7,3
2025-06-14,22.7,24.1,65
2025-06-15,18.4,17.9,63
2025-06-16,18.5,17.4,3
2025-06-17,21.0,19.7,0
2025-06-18,23.3,22.3,0
2025-06-19,25.5,25.6,0
2025-06-20,26.3,26.6,3
2025-06-21,27.4,27.6,2
2025-06-22,24.5,26.3,51
2025-06-23,22.2,22.6,1
2025-06-24,23.6,23.8,3
2025-06-25,25.3,25.8,63
2025-06-26,21.2,20.9,51
2025-06-27,22.0,23.4,3
2025-06-28,25.5,26.5,3
2025-06-29,28.4,29.0,3
2025-06-30,29.5,29.8,2
2025-07-01,29.3,29.8,2
2025-07-02,26.3,27.3,3
2025-07-03,24.0,24.3,3
2025-07-04,23.8,21.6,3
2025-07-05,22.8,20.9,3
2025-07-06,18.5,16.3,61
2025-07-07,16.6,15.0,51
2025-07-08,17.3,16.1,3
2025-07-09,19.1,17.9,0
2025-07-10,21.5,18.9,0
2025-07-11,24.0,21.5,0
2025-07-12,25.3,24.5,3
2025-07-13,23.5,23.8,53
2025-07-14,21.6,21.8,51
2025-07-15,20.4,19.4,3
2025-07-16,20.6,20.2,3
2025-07-17,24.9,25.6,3
2025-07-18,26.5,26.9,51
2025-07-19,21.3,20.8,51
2025-07-20,19.4,19.1,61
2025-07-21,17.7,15.7,55
2025-07-22,18.3,17.7,53
2025-07-23,17.4,17.6,65
2025-07-24,16.0,15.8,55
2025-07-25,17.1,17.3,63
2025-07-26,19.0,19.5,51
2025-07-27,17.5,16.7,53
2025-07-28,17.6,16.1,3
2025-07-29,18.4,17.6,3
2025-07-30,19.8,19.2,51
2025-07-31,20.5,20.8,3
2025-08-01,19.2,18.7,51
2025-08-02,17.4,15.7,51
2025-08-03,17.6,16.7,3
2025-08-04,21.0,20.4,3
2025-08-05,20.1,19.4,3
2025-08-06,19.7,17.6,3
2025-08-07,21.7,20.6,1
2025-08-08,24.4,24.1,0
2025-08-09,26.6,26.6,2
2025-08-10,27.1,26.9,0
2025-08-11,28.7,28.2,2
2025-08-12,28.5,29.7,3
2025-08-13,28.4,28.5,3
2025-08-14,27.2,28.6,3
2025-08-15,29.0,28.9,1
2025-08-16,29.1,29.0,0
2025-08-17,25.8,25.2,0
2025-08-18,24.1,23.8,3
2025-08-19,21.3,21.1,3
2025-08-20,18.1,18.3,63
2025-08-21,17.0,17.0,51
2025-08-22,18.9,18.8,3
2025-08-23,18.0,16.5,2
2025-08-24,21.2,19.2,3
2025-08-25,21.3,20.5,3
2025-08-26,22.0,21.8,61
2025-08-27,19.4,20.6,55
2025-08-28,18.1,17.6,51
2025-08-29,15.1,13.5,63
2025-08-30,16.7,16.2,51
2025-08-31,17.8,18.2,63
2025-09-01,15.3,14.6,63
2025-09-02,15.4,13.6,53
2025-09-03,19.0,18.1,51
2025-09-04,16.3,16.1,61
2025-09-05,15.3,15.0,51
2025-09-06,18.4,17.5,1
2025-09-07,22.0,21.1,3
2025-09-08,18.2,18.1,51
2025-09-09,16.1,15.2,3
2025-09-10,14.5,12.8,61
2025-09-11,15.0,13.6,55
2025-09-12,15.0,13.7,53
2025-09-13,15.1,14.0,53
2025-09-14,16.5,16.1,63
2025-09-15,17.1,16.6,53
2025-09-16,14.0,13.4,51
2025-09-17,15.2,15.2,3
2025-09-18,16.6,16.5,0
2025-09-19,20.3,19.5,3
2025-09-20,20.5,20.1,65
2025-09-21,14.2,14.2,63
2025-09-22,11.1,9.3,63
2025-09-23,8.8,6.4,61
2025-09-24,9.5,7.5,61
2025-09-25,9.8,8.4,51
2025-09-26,10.1,8.8,51
2025-09-27,12.3,10.9,3
2025-09-28,12.2,11.3,3
2025-09-29,13.7,12.6,3
2025-09-30,12.6,10.7,3
2025-10-01,12.6,10.6,3
2025-10-02,12.5,10.5,3
2025-10-03,13.1,11.7,51
2025-10-04,14.6,12.9,61
2025-10-05,10.1,7.8,51
2025-10-06,9.8,8.2,3
2025-10-07,13.5,12.4,3
2025-10-08,14.6,14.4,3
2025-10-09,14.0,12.4,51
2025-10-10,13.1,10.7,2
2025-10-11,13.2,12.0,0
2025-10-12,14.1,13.2,0
2025-10-13,12.1,10.3,0
2025-10-14,11.8,10.1,0
2025-10-15,12.3,9.5,0
2025-10-16,11.4,9.2,0
2025-10-17,11.0,9.0,0
2025-10-18,11.2,9.6,3
2025-10-19,14.3,11.5,61
2025-10-20,14.3,12.0,63
2025-10-21,13.8,12.3,63
2025-10-22,15.5,14.0,63
2025-10-23,12.0,7.5,63
2025-10-24,9.9,7.3,53
2025-10-25,10.5,8.3,63
2025-10-26,8.0,5.2,51
2025-10-27,10.5,7.8,51
2025-10-28,11.8,10.5,51
2025-10-29,11.5,8.6,61
2025-10-30,11.5,10.1,51
2025-10-31,13.2,10.8,3
2025-11-01,14.0,12.0,63
2025-11-02,11.1,8.8,53
2025-11-03,10.5,8.9,51
2025-11-04,12.3,9.1,3
2025-11-05,14.6,11.3,3
2025-11-06,13.1,11.0,61
2025-11-07,11.5,9.9,53
2025-11-08,11.0,9.4,55
2025-11-09,8.1,6.7,3
2025-11-10,8.3,5.8,53
2025-11-11,11.4,8.8,3
2025-11-12,13.9,10.0,3
2025-11-13,16.6,12.7,3
2025-11-14,16.0,12.9,63
2025-11-15,12.3,10.6,65
2025-11-16,11.0,9.4,63
2025-11-17,8.0,5.1,53
2025-11-18,3.1,-0.0,3
2025-11-19,1.3,-2.3,55
2025-11-20,1.9,-1.5,73
2025-11-21,-0.5,-4.5,73
2025-11-22,0.5,-3.1,3
2025-11-23,4.2,-0.3,73
2025-11-24,8.8,5.7,63
2025-11-25,5.3,1.3,51
2025-11-26,2.4,-1.1,3
2025-11-27,1.1,-1.5,3
2025-11-28,5.0,2.4,51
2025-11-29,8.0,5.0,51
2025-11-30,6.1,3.6,61
2025-12-01,2.4,-1.2,3
2025-12-02,6.2,2.0,61
2025-12-03,6.3,3.6,51
2025-12-04,6.0,2.4,61
2025-12-05,5.0,1.8,61
2025-12-06,9.2,5.9,53
2025-12-07,12.0,9.6,51
2025-12-08,11.5,10.0,3
2025-12-09,11.0,7.8,3
