date,temperature_2m_mean,apparent_temperature_mean,weather_code
2025-09-01,16.3,15.9,53
2025-09-02,17.4,17.3,3
2025-09-03,20.3,21.2,3
2025-09-04,17.9,18.7,63
2025-09-05,17.8,17.9,3
2025-09-06,22.6,24.5,1
2025-09-07,22.7,24.3,51
2025-09-08,17.8,19.4,61
2025-09-09,16.0,16.4,61
2025-09-10,15.7,15.3,53
2025-09-11,17.9,17.5,51
2025-09-12,17.7,18.7,51
2025-09-13,17.0,17.9,3
2025-09-14,18.9,19.4,3
2025-09-15,19.0,20.6,53
2025-09-16,18.2,18.8,51
2025-09-17,19.5,20.3,3
2025-09-18,21.5,22.5,1
2025-09-19,22.4,24.6,3
2025-09-20,22.8,24.5,63
2025-09-21,14.9,15.0,61
2025-09-22,13.2,11.1,55
2025-09-23,12.3,11.0,53
2025-09-24,12.1,10.3,51
2025-09-25,12.8,11.7,3
2025-09-26,13.5,12.5,3
2025-09-27,15.0,13.8,3
2025-09-28,17.6,17.3,3
2025-09-29,16.7,16.5,3
2025-09-30,16.0,15.8,3
2025-10-01,15.4,15.1,3
2025-10-02,15.4,14.9,3
2025-10-03,16.4,16.2,3
2025-10-04,16.3,16.0,53
2025-10-05,13.5,12.6,53
2025-10-06,12.8,11.3,3
2025-10-07,15.5,15.0,3
2025-10-08,15.4,14.8,3
2025-10-09,15.6,15.7,51
2025-10-10,14.8,15.1,3
2025-10-11,14.7,14.5,0
2025-10-12,16.9,16.9,0
2025-10-13,17.5,17.8,3
2025-10-14,17.1,17.5,51
2025-10-15,16.4,17.0,3
2025-10-16,15.6,15.8,2
2025-10-17,15.4,15.1,1
2025-10-18,15.5,15.2,3
2025-10-19,16.2,15.2,51
2025-10-20,16.2,15.9,63
2025-10-21,16.5,15.8,51
2025-10-22,18.2,18.3,63
2025-10-23,15.1,11.8,63
2025-10-24,13.4,10.9,3
2025-10-25,12.9,11.6,61
2025-10-26,11.2,9.0,55
2025-10-27,12.7,10.5,51
2025-10-28,12.2,10.8,3
2025-10-29,12.3,11.1,55
2025-10-30,14.5,13.9,53
2025-10-31,12.9,11.9,3
2025-11-01,14.7,14.8,53
2025-11-02,13.2,11.9,55
2025-11-03,13.0,11.5,51
2025-11-04,12.3,11.1,3
2025-11-05,14.3,13.5,51
2025-11-06,13.2,11.9,63
2025-11-07,13.2,11.9,63
2025-11-08,11.5,9.8,63
2025-11-09,10.6,9.2,51
2025-11-10,11.1,9.7,3
2025-11-11,11.3,9.9,3
2025-11-12,14.6,12.5,3
2025-11-13,17.3,15.5,3
2025-11-14,15.4,14.2,53
2025-11-15,15.1,13.8,53
2025-11-16,13.2,12.0,63
2025-11-17,10.6,9.4,61
2025-11-18,5.7,3.5,3
2025-11-19,5.8,2.5,61
2025-11-20,5.2,2.5,75
2025-11-21,3.1,-0.5,73
2025-11-22,2.8,-0.3,3
2025-11-23,10.9,7.7,63
2025-11-24,11.8,8.5,63
2025-11-25,6.8,3.0,63
2025-11-26,5.0,2.3,53
2025-11-27,2.7,-0.2,2
2025-11-28,4.5,1.6,3
2025-11-29,6.2,3.7,3
2025-11-30,7.6,5.6,61
2025-12-01,5.0,2.5,3
2025-12-02,5.4,2.9,53
2025-12-03,6.0,2.8,55
2025-12-04,6.5,3.5,63
2025-12-05,8.7,6.2,61
2025-12-06,11.7,10.2,53
2025-12-07,11.8,10.6,3
2025-12-08,9.3,7.6,3
2025-12-09,8.6,6.6,3
2025-12-10,10.2,9.5,55
2025-12-11,9.9,8.9,51
2025-12-12,7.6,5.7,3
2025-12-13,7.8,6.1,3
2025-12-14,7.3,5.5,3
2025-12-15,7.7,5.7,3
2025-12-16,9.4,7.9,51
2025-12-17,10.1,8.8,51
2025-12-18,10.4,8.9,3
2025-12-19,10.6,9.7,53
2025-12-20,9.6,8.6,3
2025-12-21,7.3,5.2,63
2025-12-22,5.4,2.6,3
2025-12-23,7.2,4.9,53
2025-12-24,5.2,2.9,51
2025-12-25,2.9,0.1,3
2025-12-26,3.8,1.2,3
2025-12-27,6.0,3.8,51
2025-12-28,6.8,4.9,3
2025-12-29,5.3,3.2,3
2025-12-30,5.9,3.5,51
2025-12-31,4.4,2.2,3
